"","ID","Sex","Race","Age","Range","X","trial_num","image_ID_targets","image_ID_pairs","response_pairs","target_global","target_local","target_number","target_spacing","target_confound","pair_left_global","pair_left_local","pair_left_number","pair_right_global","pair_right_local","pair_right_number","choice","choice_number","global","local","GminusL","LG_group"
"1750","blg008","F","White",8,"6 to 8",21,21,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,21,3,18,"global"
"1751","blg008","F","White",8,"6 to 8",22,22,"1.png","1.png","m","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,21,3,18,"global"
"1752","blg008","F","White",8,"6 to 8",23,23,"9.png","3.png","z","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,21,3,18,"global"
"1753","blg008","F","White",8,"6 to 8",24,24,"5_R.png","1_R.png","z","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,21,3,18,"global"
"1754","blg010","M","White",8,"6 to 8",1,1,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"1755","blg010","M","White",8,"6 to 8",2,2,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"1756","blg010","M","White",8,"6 to 8",3,3,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"1757","blg010","M","White",8,"6 to 8",4,4,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"1758","blg010","M","White",8,"6 to 8",5,5,"7.png","1.png","m","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
"1759","blg010","M","White",8,"6 to 8",6,6,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"1760","blg010","M","White",8,"6 to 8",7,7,"10_R.png","4_R.png","m","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,0,24,-24,"local"
"1761","blg010","M","White",8,"6 to 8",8,8,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"1762","blg010","M","White",8,"6 to 8",9,9,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"1763","blg010","M","White",8,"6 to 8",10,10,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"1764","blg010","M","White",8,"6 to 8",11,11,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"1765","blg010","M","White",8,"6 to 8",12,12,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
"1766","blg010","M","White",8,"6 to 8",13,13,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"1767","blg010","M","White",8,"6 to 8",14,14,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"1768","blg010","M","White",8,"6 to 8",15,15,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,0,24,-24,"local"
"1769","blg010","M","White",8,"6 to 8",16,16,"12_R.png","4_R.png","z","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,0,24,-24,"local"
"1770","blg010","M","White",8,"6 to 8",17,17,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,0,24,-24,"local"
"1771","blg010","M","White",8,"6 to 8",18,18,"3.png","1.png","m","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
"1772","blg010","M","White",8,"6 to 8",19,19,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,0,24,-24,"local"
"1773","blg010","M","White",8,"6 to 8",20,20,"11.png","3.png","z","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,0,24,-24,"local"
"1774","blg010","M","White",8,"6 to 8",21,21,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
"1775","blg010","M","White",8,"6 to 8",22,22,"12.png","4.png","m","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,0,24,-24,"local"
"1776","blg010","M","White",8,"6 to 8",23,23,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"1777","blg010","M","White",8,"6 to 8",24,24,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,0,24,-24,"local"
"1778","blg014","M","Multiracial (white and Asian)",8,"6 to 8",1,1,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,1,23,-22,"local"
"1779","blg014","M","Multiracial (white and Asian)",8,"6 to 8",2,2,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,1,23,-22,"local"
"1780","blg014","M","Multiracial (white and Asian)",8,"6 to 8",3,3,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,1,23,-22,"local"
"1781","blg014","M","Multiracial (white and Asian)",8,"6 to 8",4,4,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,1,23,-22,"local"
"1782","blg014","M","Multiracial (white and Asian)",8,"6 to 8",5,5,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,1,23,-22,"local"
"1783","blg014","M","Multiracial (white and Asian)",8,"6 to 8",6,6,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,1,23,-22,"local"
"1784","blg014","M","Multiracial (white and Asian)",8,"6 to 8",7,7,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,1,23,-22,"local"
"1785","blg014","M","Multiracial (white and Asian)",8,"6 to 8",8,8,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,1,23,-22,"local"
"1786","blg014","M","Multiracial (white and Asian)",8,"6 to 8",9,9,"10_R.png","4_R.png","m","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,1,23,-22,"local"
"1787","blg014","M","Multiracial (white and Asian)",8,"6 to 8",10,10,"12_R.png","4_R.png","z","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,1,23,-22,"local"
"1788","blg014","M","Multiracial (white and Asian)",8,"6 to 8",11,11,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,1,23,-22,"local"
"1789","blg014","M","Multiracial (white and Asian)",8,"6 to 8",12,12,"11.png","3.png","z","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,1,23,-22,"local"
"1790","blg014","M","Multiracial (white and Asian)",8,"6 to 8",13,13,"3.png","1.png","m","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,1,23,-22,"local"
"1791","blg014","M","Multiracial (white and Asian)",8,"6 to 8",14,14,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,1,23,-22,"local"
"1792","blg014","M","Multiracial (white and Asian)",8,"6 to 8",15,15,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,1,23,-22,"local"
"1793","blg014","M","Multiracial (white and Asian)",8,"6 to 8",16,16,"12.png","4.png","m","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,1,23,-22,"local"
"1794","blg014","M","Multiracial (white and Asian)",8,"6 to 8",17,17,"7.png","1.png","m","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,1,23,-22,"local"
"1795","blg014","M","Multiracial (white and Asian)",8,"6 to 8",18,18,"9.png","3.png","z","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,1,23,-22,"local"
"1796","blg014","M","Multiracial (white and Asian)",8,"6 to 8",19,19,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,1,23,-22,"local"
"1797","blg014","M","Multiracial (white and Asian)",8,"6 to 8",20,20,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,1,23,-22,"local"
"1798","blg014","M","Multiracial (white and Asian)",8,"6 to 8",21,21,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,1,23,-22,"local"
"1799","blg014","M","Multiracial (white and Asian)",8,"6 to 8",22,22,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,1,23,-22,"local"
"1800","blg014","M","Multiracial (white and Asian)",8,"6 to 8",23,23,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,1,23,-22,"local"
"1801","blg014","M","Multiracial (white and Asian)",8,"6 to 8",24,24,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,1,23,-22,"local"
"1802","blg015","F","White",6,"6 to 8",1,1,"9_R.png","3_R.png","m","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,21,3,18,"global"
"1803","blg015","F","White",6,"6 to 8",2,2,"8.png","2.png","z","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,21,3,18,"global"
"1804","blg015","F","White",6,"6 to 8",3,3,"12.png","4.png","z","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,21,3,18,"global"
"1805","blg015","F","White",6,"6 to 8",4,4,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,21,3,18,"global"
"1806","blg015","F","White",6,"6 to 8",5,5,"1.png","1.png","m","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,21,3,18,"global"
"1807","blg015","F","White",6,"6 to 8",6,6,"5.png","1.png","m","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,21,3,18,"global"
"1808","blg015","F","White",6,"6 to 8",7,7,"6.png","2.png","m","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,21,3,18,"global"
"1809","blg015","F","White",6,"6 to 8",8,8,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,21,3,18,"global"
"1810","blg015","F","White",6,"6 to 8",9,9,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,21,3,18,"global"
"1811","blg015","F","White",6,"6 to 8",10,10,"5_R.png","1_R.png","z","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,21,3,18,"global"
"1812","blg015","F","White",6,"6 to 8",11,11,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,21,3,18,"global"
"1813","blg015","F","White",6,"6 to 8",12,12,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,21,3,18,"global"
"1814","blg015","F","White",6,"6 to 8",13,13,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,21,3,18,"global"
"1815","blg015","F","White",6,"6 to 8",14,14,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,21,3,18,"global"
"1816","blg015","F","White",6,"6 to 8",15,15,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,21,3,18,"global"
"1817","blg015","F","White",6,"6 to 8",16,16,"9.png","3.png","z","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,21,3,18,"global"
"1818","blg015","F","White",6,"6 to 8",17,17,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,21,3,18,"global"
"1819","blg015","F","White",6,"6 to 8",18,18,"7_R.png","1_R.png","m","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,21,3,18,"global"
"1820","blg015","F","White",6,"6 to 8",19,19,"1_R.png","1_R.png","z","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,21,3,18,"global"
"1821","blg015","F","White",6,"6 to 8",20,20,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,21,3,18,"global"
"1822","blg015","F","White",6,"6 to 8",21,21,"6_R.png","2_R.png","z","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,21,3,18,"global"
"1823","blg015","F","White",6,"6 to 8",22,22,"4.png","2.png","z","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,21,3,18,"global"
"1824","blg015","F","White",6,"6 to 8",23,23,"3_R.png","1_R.png","m","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,21,3,18,"global"
"1825","blg015","F","White",6,"6 to 8",24,24,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,21,3,18,"global"
"1826","blg016","M","White",6,"6 to 8",1,1,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,11,13,-2,"local"
"1827","blg016","M","White",6,"6 to 8",2,2,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,11,13,-2,"local"
"1828","blg016","M","White",6,"6 to 8",3,3,"12.png","4.png","z","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,11,13,-2,"local"
"1829","blg016","M","White",6,"6 to 8",4,4,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,11,13,-2,"local"
"1830","blg016","M","White",6,"6 to 8",5,5,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,11,13,-2,"local"
"1831","blg016","M","White",6,"6 to 8",6,6,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,11,13,-2,"local"
"1832","blg016","M","White",6,"6 to 8",7,7,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,11,13,-2,"local"
"1833","blg016","M","White",6,"6 to 8",8,8,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,11,13,-2,"local"
"1834","blg016","M","White",6,"6 to 8",9,9,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,11,13,-2,"local"
"1835","blg016","M","White",6,"6 to 8",10,10,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,11,13,-2,"local"
"1836","blg016","M","White",6,"6 to 8",11,11,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,11,13,-2,"local"
"1837","blg016","M","White",6,"6 to 8",12,12,"2.png","2.png","m","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,11,13,-2,"local"
"1838","blg016","M","White",6,"6 to 8",13,13,"10.png","4.png","m","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,11,13,-2,"local"
"1839","blg016","M","White",6,"6 to 8",14,14,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,11,13,-2,"local"
"1840","blg016","M","White",6,"6 to 8",15,15,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,11,13,-2,"local"
"1841","blg016","M","White",6,"6 to 8",16,16,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,11,13,-2,"local"
"1842","blg016","M","White",6,"6 to 8",17,17,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,11,13,-2,"local"
"1843","blg016","M","White",6,"6 to 8",18,18,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,11,13,-2,"local"
"1844","blg016","M","White",6,"6 to 8",19,19,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,11,13,-2,"local"
"1845","blg016","M","White",6,"6 to 8",20,20,"6_R.png","2_R.png","z","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,11,13,-2,"local"
"1846","blg016","M","White",6,"6 to 8",21,21,"4.png","2.png","z","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,11,13,-2,"local"
"1847","blg016","M","White",6,"6 to 8",22,22,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,11,13,-2,"local"
"1848","blg016","M","White",6,"6 to 8",23,23,"12_R.png","4_R.png","z","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,11,13,-2,"local"
"1849","blg016","M","White",6,"6 to 8",24,24,"7.png","1.png","m","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,11,13,-2,"local"
"1850","blg022","F","White",7,"6 to 8",2,2,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,13,9,4,"global"
"1851","blg022","F","White",7,"6 to 8",3,3,"9_R.png","3_R.png","m","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,13,9,4,"global"
"1852","blg022","F","White",7,"6 to 8",4,4,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,13,9,4,"global"
"1853","blg022","F","White",7,"6 to 8",5,5,"8.png","2.png","z","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,13,9,4,"global"
"1854","blg022","F","White",7,"6 to 8",6,6,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,13,9,4,"global"
"1855","blg022","F","White",7,"6 to 8",7,7,"12.png","4.png","m","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,13,9,4,"global"
"1856","blg022","F","White",7,"6 to 8",8,8,"5.png","1.png","m","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,13,9,4,"global"
"1857","blg022","F","White",7,"6 to 8",10,10,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,13,9,4,"global"
"1858","blg022","F","White",7,"6 to 8",11,11,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,13,9,4,"global"
"1859","blg022","F","White",7,"6 to 8",12,12,"4.png","2.png","z","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,13,9,4,"global"
"1860","blg022","F","White",7,"6 to 8",13,13,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,13,9,4,"global"
"1861","blg022","F","White",7,"6 to 8",14,14,"2_R.png","2_R.png","z","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,13,9,4,"global"
"1862","blg022","F","White",7,"6 to 8",15,15,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,13,9,4,"global"
"1863","blg022","F","White",7,"6 to 8",16,16,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,13,9,4,"global"
"1864","blg022","F","White",7,"6 to 8",17,17,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,13,9,4,"global"
"1865","blg022","F","White",7,"6 to 8",18,18,"1.png","1.png","m","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,13,9,4,"global"
"1866","blg022","F","White",7,"6 to 8",19,19,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,13,9,4,"global"
"1867","blg022","F","White",7,"6 to 8",20,20,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,13,9,4,"global"
"1868","blg022","F","White",7,"6 to 8",21,21,"6_R.png","2_R.png","z","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,13,9,4,"global"
"1869","blg022","F","White",7,"6 to 8",22,22,"7.png","1.png","m","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,13,9,4,"global"
"1870","blg022","F","White",7,"6 to 8",23,23,"5_R.png","1_R.png","z","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,13,9,4,"global"
"1871","blg022","F","White",7,"6 to 8",24,24,"3_R.png","1_R.png","m","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,13,9,4,"global"
"1872","blg025","F","White",6,"6 to 8",1,1,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,23,-23,"local"
"1873","blg025","F","White",6,"6 to 8",2,2,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,23,-23,"local"
"1874","blg025","F","White",6,"6 to 8",3,3,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,0,23,-23,"local"
"1875","blg025","F","White",6,"6 to 8",4,4,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,23,-23,"local"
"1876","blg025","F","White",6,"6 to 8",5,5,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,23,-23,"local"
"1877","blg025","F","White",6,"6 to 8",6,6,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,0,23,-23,"local"
"1878","blg025","F","White",6,"6 to 8",8,8,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,23,-23,"local"
"1879","blg025","F","White",6,"6 to 8",9,9,"11.png","3.png","z","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,0,23,-23,"local"
"1880","blg025","F","White",6,"6 to 8",10,10,"7.png","1.png","m","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,23,-23,"local"
"1881","blg025","F","White",6,"6 to 8",11,11,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,23,-23,"local"
"1882","blg025","F","White",6,"6 to 8",12,12,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,23,-23,"local"
"1883","blg025","F","White",6,"6 to 8",13,13,"12.png","4.png","m","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,0,23,-23,"local"
"1884","blg025","F","White",6,"6 to 8",14,14,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,0,23,-23,"local"
"1885","blg025","F","White",6,"6 to 8",15,15,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,23,-23,"local"
"1886","blg025","F","White",6,"6 to 8",16,16,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,23,-23,"local"
"1887","blg025","F","White",6,"6 to 8",17,17,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,23,-23,"local"
"1888","blg025","F","White",6,"6 to 8",18,18,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,23,-23,"local"
"1889","blg025","F","White",6,"6 to 8",19,19,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,0,23,-23,"local"
"1890","blg025","F","White",6,"6 to 8",20,20,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,23,-23,"local"
"1891","blg025","F","White",6,"6 to 8",21,21,"12_R.png","4_R.png","z","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,0,23,-23,"local"
"1892","blg025","F","White",6,"6 to 8",22,22,"3.png","1.png","m","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,23,-23,"local"
"1893","blg025","F","White",6,"6 to 8",23,23,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,23,-23,"local"
"1894","blg025","F","White",6,"6 to 8",24,24,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,23,-23,"local"
"1895","blg026","F","White",8,"6 to 8",1,1,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,1,23,-22,"local"
"1896","blg026","F","White",8,"6 to 8",2,2,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,1,23,-22,"local"
"1897","blg026","F","White",8,"6 to 8",3,3,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,1,23,-22,"local"
"1898","blg026","F","White",8,"6 to 8",4,4,"12_R.png","4_R.png","z","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,1,23,-22,"local"
"1899","blg026","F","White",8,"6 to 8",5,5,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,1,23,-22,"local"
"1900","blg026","F","White",8,"6 to 8",6,6,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,1,23,-22,"local"
"1901","blg026","F","White",8,"6 to 8",7,7,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,1,23,-22,"local"
"1902","blg026","F","White",8,"6 to 8",8,8,"11.png","3.png","z","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,1,23,-22,"local"
"1903","blg026","F","White",8,"6 to 8",9,9,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,1,23,-22,"local"
"1904","blg026","F","White",8,"6 to 8",10,10,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,1,23,-22,"local"
