"","ID","Age","Range","Race","Sex","X","trial_type","stimulus","response","left_image","right_image","correct_response","correct","sound","shape_choice"
"1749","blg159",20,"Adult","Black","F",21,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1750","blg159",20,"Adult","Black","F",22,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1751","blg159",20,"Adult","Black","F",23,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1752","blg159",20,"Adult","Black","F",24,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"1753","blg159",20,"Adult","Black","F",25,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1754","blg159",20,"Adult","Black","F",26,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1755","blg159",20,"Adult","Black","F",27,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1756","blg159",20,"Adult","Black","F",28,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"1757","blg159",20,"Adult","Black","F",29,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1758","blg159",20,"Adult","Black","F",30,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",0,"spiky",1
"1759","blg159",20,"Adult","Black","F",31,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1760","blg159",20,"Adult","Black","F",32,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1761","blg160",24,"Adult","White","F",1,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"1762","blg160",24,"Adult","White","F",2,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"1763","blg160",24,"Adult","White","F",3,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1764","blg160",24,"Adult","White","F",4,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"1765","blg160",24,"Adult","White","F",5,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1766","blg160",24,"Adult","White","F",6,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1767","blg160",24,"Adult","White","F",7,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1768","blg160",24,"Adult","White","F",8,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1769","blg160",24,"Adult","White","F",9,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1770","blg160",24,"Adult","White","F",10,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1771","blg160",24,"Adult","White","F",11,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1772","blg160",24,"Adult","White","F",12,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"1773","blg160",24,"Adult","White","F",13,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1774","blg160",24,"Adult","White","F",14,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1775","blg160",24,"Adult","White","F",15,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1776","blg160",24,"Adult","White","F",16,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1777","blg160",24,"Adult","White","F",17,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1778","blg160",24,"Adult","White","F",18,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1779","blg160",24,"Adult","White","F",19,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"1780","blg160",24,"Adult","White","F",20,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1781","blg160",24,"Adult","White","F",21,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"1782","blg160",24,"Adult","White","F",22,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1783","blg160",24,"Adult","White","F",23,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"1784","blg160",24,"Adult","White","F",24,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"1785","blg160",24,"Adult","White","F",25,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1786","blg160",24,"Adult","White","F",26,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1787","blg160",24,"Adult","White","F",27,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"1788","blg160",24,"Adult","White","F",28,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1789","blg160",24,"Adult","White","F",29,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1790","blg160",24,"Adult","White","F",30,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"1791","blg160",24,"Adult","White","F",31,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1792","blg160",24,"Adult","White","F",32,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1793","blg161",25,"Adult","white","F",1,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"1794","blg161",25,"Adult","white","F",2,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"1795","blg161",25,"Adult","white","F",3,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",0,"round",0
"1796","blg161",25,"Adult","white","F",4,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"1797","blg161",25,"Adult","white","F",5,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",0,"spiky",1
"1798","blg161",25,"Adult","white","F",6,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",0,"round",0
"1799","blg161",25,"Adult","white","F",7,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",0,"round",0
"1800","blg161",25,"Adult","white","F",8,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",0,"spiky",1
"1801","blg161",25,"Adult","white","F",9,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",0,"round",0
"1802","blg161",25,"Adult","white","F",10,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1803","blg161",25,"Adult","white","F",11,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",0,"spiky",1
"1804","blg161",25,"Adult","white","F",12,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"1805","blg161",25,"Adult","white","F",13,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1806","blg161",25,"Adult","white","F",14,"bouba-kiki","sound/teetee.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",0,"spiky",1
"1807","blg161",25,"Adult","white","F",15,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",0,"spiky",1
"1808","blg161",25,"Adult","white","F",16,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1809","blg161",25,"Adult","white","F",17,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1810","blg161",25,"Adult","white","F",18,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1811","blg161",25,"Adult","white","F",19,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"1812","blg161",25,"Adult","white","F",20,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1813","blg161",25,"Adult","white","F",21,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",0,"spiky",1
"1814","blg161",25,"Adult","white","F",22,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",0,"round",0
"1815","blg161",25,"Adult","white","F",23,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",0,"round",0
"1816","blg161",25,"Adult","white","F",24,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",0,"spiky",1
"1817","blg161",25,"Adult","white","F",25,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",0,"round",0
"1818","blg161",25,"Adult","white","F",26,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1819","blg161",25,"Adult","white","F",27,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",0,"spiky",1
"1820","blg161",25,"Adult","white","F",28,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1821","blg161",25,"Adult","white","F",29,"bouba-kiki","sound/teetee.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",0,"spiky",1
"1822","blg161",25,"Adult","white","F",30,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"1823","blg161",25,"Adult","white","F",31,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",0,"spiky",1
"1824","blg161",25,"Adult","white","F",32,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1825","blg162",21,"Adult","Latinx/Hispanic","F",1,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1826","blg162",21,"Adult","Latinx/Hispanic","F",2,"bouba-kiki","sound/teetee.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",0,"spiky",1
"1827","blg162",21,"Adult","Latinx/Hispanic","F",3,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"1828","blg162",21,"Adult","Latinx/Hispanic","F",4,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1829","blg162",21,"Adult","Latinx/Hispanic","F",5,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"1830","blg162",21,"Adult","Latinx/Hispanic","F",6,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1831","blg162",21,"Adult","Latinx/Hispanic","F",7,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1832","blg162",21,"Adult","Latinx/Hispanic","F",8,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1833","blg162",21,"Adult","Latinx/Hispanic","F",9,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1834","blg162",21,"Adult","Latinx/Hispanic","F",10,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"1835","blg162",21,"Adult","Latinx/Hispanic","F",11,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"1836","blg162",21,"Adult","Latinx/Hispanic","F",12,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1837","blg162",21,"Adult","Latinx/Hispanic","F",13,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"1838","blg162",21,"Adult","Latinx/Hispanic","F",14,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1839","blg162",21,"Adult","Latinx/Hispanic","F",15,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"1840","blg162",21,"Adult","Latinx/Hispanic","F",16,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"1841","blg162",21,"Adult","Latinx/Hispanic","F",17,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1842","blg162",21,"Adult","Latinx/Hispanic","F",18,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1843","blg162",21,"Adult","Latinx/Hispanic","F",19,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1844","blg162",21,"Adult","Latinx/Hispanic","F",20,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1845","blg162",21,"Adult","Latinx/Hispanic","F",21,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1846","blg162",21,"Adult","Latinx/Hispanic","F",22,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1847","blg162",21,"Adult","Latinx/Hispanic","F",23,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1848","blg162",21,"Adult","Latinx/Hispanic","F",24,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"1849","blg162",21,"Adult","Latinx/Hispanic","F",25,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1850","blg162",21,"Adult","Latinx/Hispanic","F",26,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1851","blg162",21,"Adult","Latinx/Hispanic","F",27,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1852","blg162",21,"Adult","Latinx/Hispanic","F",28,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"1853","blg162",21,"Adult","Latinx/Hispanic","F",29,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1854","blg162",21,"Adult","Latinx/Hispanic","F",30,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"1855","blg162",21,"Adult","Latinx/Hispanic","F",31,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1856","blg162",21,"Adult","Latinx/Hispanic","F",32,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1857","blg163",21,"Adult","White","F",1,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"1858","blg163",21,"Adult","White","F",2,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"1859","blg163",21,"Adult","White","F",3,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1860","blg163",21,"Adult","White","F",4,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"1861","blg163",21,"Adult","White","F",5,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1862","blg163",21,"Adult","White","F",6,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1863","blg163",21,"Adult","White","F",7,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1864","blg163",21,"Adult","White","F",8,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1865","blg163",21,"Adult","White","F",9,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1866","blg163",21,"Adult","White","F",10,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1867","blg163",21,"Adult","White","F",11,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1868","blg163",21,"Adult","White","F",12,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"1869","blg163",21,"Adult","White","F",13,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1870","blg163",21,"Adult","White","F",14,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1871","blg163",21,"Adult","White","F",15,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1872","blg163",21,"Adult","White","F",16,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1873","blg163",21,"Adult","White","F",17,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1874","blg163",21,"Adult","White","F",18,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1875","blg163",21,"Adult","White","F",19,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"1876","blg163",21,"Adult","White","F",20,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1877","blg163",21,"Adult","White","F",21,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"1878","blg163",21,"Adult","White","F",22,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1879","blg163",21,"Adult","White","F",23,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"1880","blg163",21,"Adult","White","F",24,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"1881","blg163",21,"Adult","White","F",25,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1882","blg163",21,"Adult","White","F",26,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1883","blg163",21,"Adult","White","F",27,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"1884","blg163",21,"Adult","White","F",28,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1885","blg163",21,"Adult","White","F",29,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1886","blg163",21,"Adult","White","F",30,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"1887","blg163",21,"Adult","White","F",31,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1888","blg163",21,"Adult","White","F",32,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1889","blg164",21,"Adult","Black","M",1,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1890","blg164",21,"Adult","Black","M",2,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1891","blg164",21,"Adult","Black","M",3,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"1892","blg164",21,"Adult","Black","M",4,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",0,"round",0
"1893","blg164",21,"Adult","Black","M",5,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"1894","blg164",21,"Adult","Black","M",6,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1895","blg164",21,"Adult","Black","M",7,"bouba-kiki","sound/baba_rep.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",0,"round",0
"1896","blg164",21,"Adult","Black","M",8,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1897","blg164",21,"Adult","Black","M",9,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1898","blg164",21,"Adult","Black","M",10,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"1899","blg164",21,"Adult","Black","M",11,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"1900","blg164",21,"Adult","Black","M",12,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
